scene,interval,last_input_frame,target_frame,iou,baseline_iou
19,6,41,47,0.889507,0.859063
19,7,41,48,0.895069,0.860973
19,8,41,49,0.890365,0.850951
19,9,41,50,0.884374,0.854629
19,1,42,43,0.898843,0.864420
19,2,42,44,0.899291,0.870000
19,3,42,45,0.905506,0.876103
19,4,42,46,0.891159,0.869950
19,5,42,47,0.890990,0.864089
19,6,42,48,0.895887,0.862424
19,7,42,49,0.890446,0.863723
19,8,42,50,0.884459,0.854698
19,9,42,51,0.886347,0.853510
19,1,43,44,0.899477,0.863373
19,2,43,45,0.905843,0.866641
19,3,43,46,0.891159,0.856154
19,4,43,47,0.890990,0.860331
19,5,43,48,0.896258,0.859387
19,6,43,49,0.890487,0.849372
19,7,43,50,0.885524,0.852334
19,8,43,51,0.886020,0.851852
19,9,43,52,0.882657,0.852660
19,1,44,45,0.904371,0.868644
19,2,44,46,0.890747,0.860286
19,3,44,47,0.890619,0.857308
19,4,44,48,0.896590,0.852829
19,5,44,49,0.890487,0.852728
19,6,44,50,0.885524,0.854294
19,7,44,51,0.886020,0.848150
19,8,44,52,0.882331,0.860331
19,9,44,53,0.890487,0.860973
19,1,45,46,0.888310,0.868593
19,2,45,47,0.886995,0.855615
19,3,45,48,0.894854,0.866054
19,4,45,49,0.890855,0.864504
19,5,45,50,0.883850,0.858289
19,6,45,51,0.884715,0.859214
19,7,45,52,0.882093,0.860750
19,8,45,53,0.888521,0.860678
19,9,45,54,0.887008,0.863029
19,1,46,47,0.892910,0.857253
19,2,46,48,0.895694,0.857033
19,3,46,49,0.894074,0.859770
19,4,46,50,0.888353,0.852817
19,5,46,51,0.889177,0.848797
19,6,46,52,0.886869,0.848891
19,7,46,53,0.894327,0.855942
19,8,46,54,0.895245,0.846974
19,9,46,55,0.888227,0.851056
19,1,47,48,0.893815,0.861910
19,2,47,49,0.894152,0.863218
19,3,47,50,0.887819,0.859831
19,4,47,51,0.889012,0.850820
19,5,47,52,0.885640,0.848092
19,6,47,53,0.892382,0.857961
19,7,47,54,0.892262,0.853222
19,8,47,55,0.887073,0.853088
19,9,47,56,0.891741,0.859393
19,1,48,49,0.894541,0.864400
19,2,48,50,0.890457,0.856052
19,3,48,51,0.892353,0.852035
19,4,48,52,0.890085,0.862783
19,5,48,53,0.897550,0.855623
19,6,48,54,0.897064,0.851613
19,7,48,55,0.891207,0.852177
19,8,48,56,0.895266,0.859877
19,9,48,57,0.890956,0.847735
19,1,49,50,0.888558,0.857361
19,2,49,51,0.891361,0.855458
19,3,49,52,0.889384,0.849924
19,4,49,53,0.898626,0.861164
19,5,49,54,0.896769,0.863515
19,6,49,55,0.891952,0.857034
19,7,49,56,0.895306,0.861185
19,8,49,57,0.891701,0.866078
19,9,49,58,0.897693,0.864782
19,1,50,51,0.891902,0.861303
19,2,50,52,0.889714,0.852177
19,3,50,53,0.898664,0.859214
19,4,50,54,0.896104,0.848842
19,5,50,55,0.891288,0.850803
19,6,50,56,0.896051,0.855666
19,7,50,57,0.892445,0.849179
19,8,50,58,0.897398,0.851485
19,9,50,59,0.889632,0.852390
19,1,51,52,0.886701,0.858783
19,2,51,53,0.899035,0.862266
19,3,51,54,0.895107,0.856110
19,4,51,55,0.891701,0.852446
19,5,51,56,0.895383,0.855178
19,6,51,57,0.891038,0.846593
19,7,51,58,0.897398,0.847496
19,8,51,59,0.890335,0.852616
19,9,51,60,0.887282,0.850991
19,1,52,53,0.898810,0.858833
19,2,52,54,0.896104,0.857634
19,3,52,55,0.891288,0.847594
19,4,52,56,0.895678,0.863130
19,5,52,57,0.890666,0.849503
19,6,52,58,0.897693,0.858180
19,7,52,59,0.891078,0.846359
19,8,52,60,0.889425,0.860322
19,9,52,61,0.886869,0.853099
19,1,53,54,0.898096,0.866794
19,2,53,55,0.892657,0.854636
19,3,53,56,0.895422,0.858779
19,4,53,57,0.892605,0.862940
19,5,53,58,0.898255,0.862371
19,6,53,59,0.890126,0.851274
19,7,53,60,0.887407,0.859542
19,8,53,61,0.885228,0.852359
19,9,53,62,0.887324,0.856271
19,1,54,55,0.891085,0.859824
19,2,54,56,0.895717,0.854746
19,3,54,57,0.892233,0.851810
19,4,54,58,0.898293,0.857632
19,5,54,59,0.890909,0.855017
19,6,54,60,0.888889,0.851274
19,7,54,61,0.885683,0.850457
19,8,54,62,0.886751,0.850837
19,9,54,63,0.881419,0.854254
19,1,55,56,0.894109,0.852490
19,2,55,57,0.892857,0.848125
19,3,55,58,0.898997,0.853976
19,4,55,59,0.890950,0.850632
19,5,55,60,0.888971,0.853257
19,6,55,61,0.886095,0.847477
19,7,55,62,0.885767,0.847859
19,8,55,63,0.881137,0.849158
19,9,55,64,0.877355,0.847393
19,1,56,57,0.892033,0.850860
19,2,56,58,0.899331,0.859548
19,3,56,59,0.889507,0.852660
19,4,56,60,0.889300,0.860269
19,5,56,61,0.887121,0.850917
19,6,56,62,0.886422,0.850592
19,7,56,63,0.881788,0.842727
19,8,56,64,0.876662,0.850134
19,9,56,65,0.881487,0.845686
19,1,57,58,0.899554,0.853761
19,2,57,59,0.890950,0.856101
19,3,57,60,0.887902,0.857307
19,4,57,61,0.887121,0.852930
19,5,57,62,0.886464,0.849064
19,6,57,63,0.881093,0.842607
19,7,57,64,0.877724,0.837333
19,8,57,65,0.882223,0.846271
19,9,57,66,0.874954,0.839924
19,1,58,59,0.891741,0.859112
19,2,58,60,0.888601,0.859602
19,3,58,61,0.886792,0.857361
19,4,58,62,0.886792,0.855615
19,5,58,63,0.882527,0.857635
19,6,58,64,0.877031,0.855172
19,7,58,65,0.883198,0.855619
19,8,58,66,0.874265,0.840849
19,9,58,67,0.875462,0.850096
19,1,59,60,0.888270,0.859117
19,2,59,61,0.887037,0.856157
19,3,59,62,0.887121,0.845919
19,4,59,63,0.882527,0.847917
19,5,59,64,0.876015,0.851823
19,6,59,65,0.882548,0.836866
19,7,59,66,0.873255,0.841004
19,8,59,67,0.874815,0.842508
19,9,59,68,0.887823,0.850780
19,1,60,61,0.888723,0.858787
19,2,60,62,0.886212,0.849943
19,3,60,63,0.880310,0.853369
19,4,60,64,0.877634,0.842427
19,5,60,65,0.884871,0.850667
19,6,60,66,0.874862,0.842906
19,7,60,67,0.875831,0.837395
19,8,60,68,0.887864,0.847760
19,9,60,69,0.881855,0.843063
19,1,61,62,0.888351,0.849121
19,2,61,63,0.880917,0.850421
19,3,61,64,0.878653,0.848659
19,4,61,65,0.883155,0.844926
19,5,61,66,0.875644,0.840684
19,6,61,67,0.874862,0.840779
19,7,61,68,0.886883,0.847644
19,8,61,69,0.880191,0.843643
19,9,61,70,0.877258,0.839163
19,1,62,63,0.884015,0.847976
19,2,62,64,0.879215,0.840580
19,3,62,65,0.884133,0.853761
19,4,62,66,0.875552,0.847386
19,5,62,67,0.875416,0.829981
19,6,62,68,0.887127,0.847322
19,7,62,69,0.881443,0.841228
19,8,62,70,0.876106,0.835357
19,9,62,71,0.883567,0.841348
19,1,63,64,0.884587,0.858189
19,2,63,65,0.887204,0.849409
19,3,63,66,0.878319,0.846565
19,4,63,67,0.873754,0.843858
19,5,63,68,0.885451,0.850019
19,6,63,69,0.879824,0.834845
19,7,63,70,0.875506,0.830367
19,8,63,71,0.882634,0.834277
19,9,63,72,0.883198,0.844605
19,1,64,65,0.887199,0.849771
19,2,64,66,0.880619,0.845507
19,3,64,67,0.875461,0.847751
19,4,64,68,0.884037,0.845451
19,5,64,69,0.877700,0.836557
19,6,64,70,0.870330,0.829981
19,7,64,71,0.876372,0.829747
19,8,64,72,0.877977,0.831002
19,9,64,73,0.864549,0.834918
19,1,65,66,0.886617,0.846008
19,2,65,67,0.878979,0.843309
19,3,65,68,0.886966,0.847348
19,4,65,69,0.880000,0.841270
19,5,65,70,0.869868,0.827807
19,6,65,71,0.875595,0.831018
19,7,65,72,0.877476,0.839185
19,8,65,73,0.866715,0.832704
19,9,65,74,0.867228,0.829443
19,1,66,67,0.884085,0.846095
19,2,66,68,0.891972,0.850837
19,3,66,69,0.879545,0.848935
19,4,66,70,0.871465,0.834661
19,5,66,71,0.875642,0.833019
19,6,66,72,0.879234,0.833585
19,7,66,73,0.868431,0.825726
19,8,66,74,0.868160,0.826611
19,9,66,75,0.875046,0.834340
19,1,67,68,0.894639,0.858074
19,2,67,69,0.882375,0.845538
19,3,67,70,0.873665,0.847393
19,4,67,71,0.876285,0.839347
19,5,67,72,0.879602,0.833649
19,6,67,73,0.869021,0.821618
19,7,67,74,0.867793,0.824575
19,8,67,75,0.875276,0.828863
19,9,67,76,0.866888,0.827442
19,1,68,69,0.889178,0.864400
19,2,68,70,0.878698,0.857798
19,3,68,71,0.878264,0.850379
19,4,68,72,0.880015,0.850265
19,5,68,73,0.869853,0.841667
19,6,68,74,0.868257,0.834213
19,7,68,75,0.873715,0.838479
19,8,68,76,0.865024,0.837121
19,9,68,77,0.865858,0.834970
19,1,69,70,0.881545,0.855178
19,2,69,71,0.884587,0.858340
19,3,69,72,0.877521,0.849071
19,4,69,73,0.865863,0.836295
19,5,69,74,0.866130,0.838563
19,6,69,75,0.870885,0.831769
19,7,69,76,0.864170,0.821429
19,8,69,77,0.868063,0.828937
19,9,69,78,0.875735,0.839367
19,1,70,71,0.887528,0.859548
19,2,70,72,0.888314,0.863008
19,3,70,73,0.872380,0.835991
19,4,70,74,0.868864,0.838967
19,5,70,75,0.870838,0.825254
19,6,70,76,0.864855,0.819691
19,7,70,77,0.865737,0.821025
19,8,70,78,0.876607,0.834907
19,9,70,79,0.878721,0.837623
19,1,71,72,0.897990,0.862595
19,2,71,73,0.876844,0.851810
19,3,71,74,0.874172,0.836604
19,4,71,75,0.871381,0.833271
19,5,71,76,0.862385,0.816105
19,6,71,77,0.864103,0.822889
19,7,71,78,0.875275,0.817573
19,8,71,79,0.877986,0.833897
19,9,71,80,0.866789,0.828313
19,1,72,73,0.882047,0.854525
19,2,72,74,0.874448,0.842743
19,3,72,75,0.872161,0.835214
19,4,72,76,0.864120,0.828992
19,5,72,77,0.863686,0.825498
19,6,72,78,0.873900,0.831081
19,7,72,79,0.878031,0.826217
19,8,72,80,0.864419,0.828873
19,9,72,81,0.863786,0.831321
19,1,73,74,0.878338,0.847445
19,2,73,75,0.877122,0.851048
19,3,73,76,0.866421,0.832890
19,4,73,77,0.862968,0.824528
19,5,73,78,0.870411,0.812383
19,6,73,79,0.876380,0.822514
19,7,73,80,0.865222,0.824462
19,8,73,81,0.863586,0.820716
19,9,73,82,0.861172,0.829924
19,1,74,75,0.880979,0.844200
19,2,74,76,0.865732,0.840762
19,3,74,77,0.866667,0.829554
19,4,74,78,0.869358,0.825516
19,5,74,79,0.874862,0.826136
19,6,74,80,0.863386,0.823973
19,7,74,81,0.858294,0.825038
19,8,74,82,0.859604,0.823219
19,9,74,83,0.843431,0.823106
19,1,75,76,0.871386,0.841565
19,2,75,77,0.866176,0.837306
19,3,75,78,0.870092,0.830458
19,4,75,79,0.874494,0.833835
19,5,75,80,0.863503,0.817978
19,6,75,81,0.857300,0.814275
19,7,75,82,0.859978,0.825433
19,8,75,83,0.842779,0.810274
19,9,75,84,0.842086,0.806694
19,1,76,77,0.878529,0.850019
19,2,76,78,0.878319,0.837377
19,3,76,79,0.880162,0.823485
19,4,76,80,0.863069,0.822684
19,5,76,81,0.857091,0.812782
19,6,76,82,0.857038,0.808934
19,7,76,83,0.840437,0.793865
19,8,76,84,0.838391,0.802418
19,9,76,85,0.835512,0.807837
19,1,77,78,0.883333,0.840788
19,2,77,79,0.882810,0.836549
19,3,77,80,0.866765,0.835804
19,4,77,81,0.859919,0.816848
19,5,77,82,0.858138,0.811632
19,6,77,83,0.840204,0.800600
19,7,77,84,0.837669,0.800377
19,8,77,85,0.837769,0.799027
19,9,77,86,0.829982,0.789276
19,1,78,79,0.889591,0.850531
19,2,78,80,0.871823,0.840030
19,3,78,81,0.861263,0.826561
19,4,78,82,0.854182,0.813832
19,5,78,83,0.836410,0.800821
19,6,78,84,0.828809,0.783222
19,7,78,85,0.826509,0.792579
19,8,78,86,0.817429,0.789552
19,9,78,87,0.812455,0.789080
19,1,79,80,0.876814,0.853323
19,2,79,81,0.866765,0.834783
19,3,79,82,0.857508,0.828808
19,4,79,83,0.837808,0.806138
19,5,79,84,0.828199,0.789121
19,6,79,85,0.826134,0.790508
19,7,79,86,0.817755,0.794162
19,8,79,87,0.814668,0.790341
19,9,79,88,0.813290,0.797292
19,1,80,81,0.876442,0.838919
19,2,80,82,0.862399,0.833587
19,3,80,83,0.839156,0.815501
19,4,80,84,0.832969,0.796916
19,5,80,85,0.832971,0.783593
19,6,80,86,0.823295,0.782511
19,7,80,87,0.821584,0.779357
19,8,80,88,0.820792,0.793663
19,9,80,89,0.810664,0.783967
19,1,81,82,0.867680,0.829795
19,2,81,83,0.843876,0.808358
19,3,81,84,0.832423,0.797968
19,4,81,85,0.831343,0.785290
19,5,81,86,0.819334,0.778233
19,6,81,87,0.816733,0.767174
19,7,81,88,0.817918,0.777944
19,8,81,89,0.809558,0.776987
19,9,81,90,0.821221,0.797129
19,1,82,83,0.852756,0.820941
19,2,82,84,0.841410,0.804989
19,3,82,85,0.836787,0.795514
19,4,82,86,0.824020,0.785099
19,5,82,87,0.819072,0.773965
19,6,82,88,0.822012,0.772185
19,7,82,89,0.809920,0.767251
19,8,82,90,0.825200,0.783196
19,9,82,91,0.809699,0.779345
19,1,83,84,0.851056,0.809596
19,2,83,85,0.838299,0.802716
19,3,83,86,0.823124,0.786817
19,4,83,87,0.813425,0.774944
19,5,83,88,0.817426,0.759301
19,6,83,89,0.808733,0.756334
19,7,83,90,0.822399,0.764267
19,8,83,91,0.808861,0.773578
19,9,83,92,0.788971,0.760677
19,1,84,85,0.851056,0.815578
19,2,84,86,0.830347,0.791951
19,3,84,87,0.819470,0.774595
19,4,84,88,0.817193,0.768132
19,5,84,89,0.807094,0.749347
19,6,84,90,0.819833,0.745549
19,7,84,91,0.809471,0.743116
19,8,84,92,0.789106,0.741393
19,9,84,93,0.771271,0.730873
19,1,85,86,0.850579,0.815296
19,2,85,87,0.828142,0.796964
19,3,85,88,0.816860,0.782969
19,4,85,89,0.806884,0.758762
19,5,85,90,0.816564,0.751665
19,6,85,91,0.808315,0.746712
19,7,85,92,0.789086,0.725971
19,8,85,93,0.771755,0.727307
19,9,85,94,0.739595,0.703292
19,1,86,87,0.848802,0.813971
19,2,86,88,0.823142,0.783219
19,3,86,89,0.800145,0.759489
19,4,86,90,0.814815,0.760210
19,5,86,91,0.804484,0.746687
19,6,86,92,0.788170,0.719258
19,7,86,93,0.766790,0.702273
19,8,86,94,0.738086,0.698999
19,9,86,95,0.726603,0.692219
19,1,87,88,0.837575,0.799155
19,2,87,89,0.805100,0.781763
19,3,87,90,0.814047,0.778368
19,4,87,91,0.801395,0.742803
19,5,87,92,0.784689,0.720577
19,6,87,93,0.766114,0.699659
19,7,87,94,0.734168,0.672492
19,8,87,95,0.724430,0.676617
19,9,87,96,0.701137,0.667948
19,1,88,89,0.825599,0.803323
19,2,88,90,0.821586,0.796318
19,3,88,91,0.801546,0.768462
19,4,88,92,0.785002,0.734584
19,5,88,93,0.767442,0.704338
19,6,88,94,0.735077,0.669450
19,7,88,95,0.724862,0.655825
19,8,88,96,0.700842,0.654081
19,9,88,97,0.670193,0.644863
19,1,89,90,0.853890,0.810706
19,2,89,91,0.809700,0.784657
19,3,89,92,0.787611,0.748935
19,4,89,93,0.767673,0.711656
19,5,89,94,0.735294,0.679693
19,6,89,95,0.723506,0.640842
19,7,89,96,0.700621,0.613289
19,8,89,97,0.669575,0.615472
19,9,89,98,0.686686,0.656095
19,1,90,91,0.840275,0.823553
19,2,90,92,0.794729,0.791222
19,3,90,93,0.772376,0.750000
19,4,90,94,0.740441,0.698186
19,5,90,95,0.722121,0.657456
19,6,90,96,0.698800,0.616244
19,7,90,97,0.668478,0.597310
19,8,90,98,0.688809,0.640271
19,9,90,99,0.723143,0.679623
29,1,19,20,0.846729,0.789405
29,2,19,21,0.852658,0.789474
29,3,19,22,0.855549,0.786923
29,4,19,23,0.852759,0.799475
29,5,19,24,0.840409,0.791379
29,6,19,25,0.830869,0.780647
29,7,19,26,0.832824,0.775589
29,8,19,27,0.796636,0.753276
29,9,19,28,0.759870,0.712500
29,1,20,21,0.850825,0.790909
29,2,20,22,0.854444,0.797662
29,3,20,23,0.852941,0.797332
29,4,20,24,0.841078,0.786971
29,5,20,25,0.832357,0.786202
29,6,20,26,0.831145,0.784541
29,7,20,27,0.796697,0.747708
29,8,20,28,0.758164,0.715973
29,9,20,29,0.696363,0.659409
29,1,21,22,0.852312,0.791909
29,2,21,23,0.854529,0.794481
29,3,21,24,0.839109,0.794637
29,4,21,25,0.832204,0.783951
29,5,21,26,0.831858,0.778312
29,6,21,27,0.796641,0.756113
29,7,21,28,0.758600,0.721409
29,8,21,29,0.696227,0.662982
29,9,21,30,0.638206,0.609420
29,1,22,23,0.852347,0.798897
29,2,22,24,0.841600,0.794980
29,3,22,25,0.834053,0.784904
29,4,22,26,0.832926,0.783264
29,5,22,27,0.796280,0.744969
29,6,22,28,0.757567,0.710275
29,7,22,29,0.695664,0.654325
29,8,22,30,0.638010,0.603822
29,9,22,31,0.586559,0.565471
29,1,23,24,0.840909,0.791137
29,2,23,25,0.834362,0.789200
29,3,23,26,0.831300,0.788660
29,4,23,27,0.795386,0.761768
29,5,23,28,0.760224,0.730144
29,6,23,29,0.695273,0.659226
29,7,23,30,0.638033,0.609232
29,8,23,31,0.584965,0.564866
29,9,23,32,0.551328,0.538125
29,1,24,25,0.833798,0.792843
29,2,24,26,0.831450,0.784142
29,3,24,27,0.796941,0.752150
29,4,24,28,0.758297,0.714732
29,5,24,29,0.694296,0.662962
29,6,24,30,0.637712,0.611914
29,7,24,31,0.584984,0.563148
29,8,24,32,0.551927,0.536284
29,9,24,33,0.527314,0.515209
29,1,25,26,0.828115,0.782229
29,2,25,27,0.798678,0.742007
29,3,25,28,0.760659,0.712461
29,4,25,29,0.697072,0.649985
29,5,25,30,0.639362,0.603047
29,6,25,31,0.587650,0.562675
29,7,25,32,0.553453,0.532055
29,8,25,33,0.530428,0.511541
29,9,25,34,0.512992,0.494570
29,1,26,27,0.802484,0.780449
29,2,26,28,0.760165,0.738953
29,3,26,29,0.701328,0.669454
29,4,26,30,0.646275,0.627820
29,5,26,31,0.589717,0.569321
29,6,26,32,0.555727,0.542077
29,7,26,33,0.532847,0.524269
29,8,26,34,0.517688,0.503962
29,9,26,35,0.497056,0.489833
29,1,27,28,0.778780,0.740333
29,2,27,29,0.711670,0.683670
29,3,27,30,0.654795,0.625941
29,4,27,31,0.596881,0.571828
29,5,27,32,0.565240,0.535169
29,6,27,33,0.544114,0.523234
29,7,27,34,0.528183,0.503706
29,8,27,35,0.505813,0.492280
29,9,27,36,0.491979,0.475582
29,1,28,29,0.737913,0.707631
29,2,28,30,0.677899,0.641791
29,3,28,31,0.615156,0.584320
29,4,28,32,0.580739,0.553438
29,5,28,33,0.557309,0.526954
29,6,28,34,0.537245,0.509309
29,7,28,35,0.521575,0.489150
29,8,28,36,0.503832,0.470663
29,9,28,37,0.485139,0.457657
29,1,29,30,0.733076,0.703436
29,2,29,31,0.666380,0.620848
29,3,29,32,0.631950,0.569806
29,4,29,33,0.605307,0.550815
29,5,29,34,0.586754,0.533942
29,6,29,35,0.568293,0.509603
29,7,29,36,0.547220,0.488211
29,8,29,37,0.525536,0.468679
29,9,29,38,0.518104,0.454411
29,1,30,31,0.713781,0.677362
29,2,30,32,0.673316,0.604331
29,3,30,33,0.640034,0.568387
29,4,30,34,0.623148,0.545796
29,5,30,35,0.601433,0.524413
29,6,30,36,0.586898,0.513073
29,7,30,37,0.555288,0.479817
29,8,30,38,0.545837,0.472899
29,9,30,39,0.530065,0.462552
29,1,31,32,0.739078,0.663173
29,2,31,33,0.686121,0.602061
29,3,31,34,0.660189,0.566884
29,4,31,35,0.630045,0.542400
29,5,31,36,0.617485,0.525410
29,6,31,37,0.582677,0.501286
29,7,31,38,0.572113,0.486344
29,8,31,39,0.558808,0.474576
29,9,31,40,0.531649,0.462337
29,1,32,33,0.744310,0.672474
29,2,32,34,0.699563,0.601888
29,3,32,35,0.659647,0.566405
29,4,32,36,0.643959,0.548217
29,5,32,37,0.608912,0.527843
29,6,32,38,0.597124,0.512350
29,7,32,39,0.580122,0.496141
29,8,32,40,0.548938,0.467570
29,9,32,41,0.518981,0.456665
