scene,interval,last_input_frame,target_frame,iou,baseline_iou
19,6,26,32,0.922395,0.891723
19,7,26,33,0.911259,0.884025
19,8,26,34,0.919668,0.901312
19,9,26,35,0.918424,0.885990
19,1,27,28,0.915320,0.890982
19,2,27,29,0.915509,0.895762
19,3,27,30,0.918333,0.886299
19,4,27,31,0.906111,0.886663
19,5,27,32,0.920644,0.888259
19,6,27,33,0.910655,0.882688
19,7,27,34,0.922309,0.890279
19,8,27,35,0.920044,0.893265
19,9,27,36,0.920776,0.888700
19,1,28,29,0.912076,0.890857
19,2,28,30,0.920000,0.895429
19,3,28,31,0.907222,0.886090
19,4,28,32,0.923418,0.886621
19,5,28,33,0.912222,0.885339
19,6,28,34,0.921710,0.888636
19,7,28,35,0.921067,0.887308
19,8,28,36,0.919668,0.889205
19,9,28,37,0.916204,0.889903
19,1,29,30,0.920290,0.895881
19,2,29,31,0.908231,0.896313
19,3,29,32,0.925042,0.892430
19,4,29,33,0.911667,0.892264
19,5,29,34,0.917452,0.899886
19,6,29,35,0.918333,0.890982
19,7,29,36,0.922863,0.885358
19,8,29,37,0.917314,0.889269
19,9,29,38,0.911814,0.902650
19,1,30,31,0.909040,0.884637
19,2,30,32,0.921155,0.887316
19,3,30,33,0.910655,0.888192
19,4,30,34,0.920688,0.897948
19,5,30,35,0.918379,0.888005
19,6,30,36,0.923376,0.898518
19,7,30,37,0.916713,0.882019
19,8,30,38,0.912320,0.879115
19,9,30,39,0.916204,0.886803
19,1,31,32,0.918197,0.887685
19,2,31,33,0.907325,0.875642
19,3,31,34,0.920511,0.895129
19,4,31,35,0.919265,0.886221
19,5,31,36,0.920511,0.882755
19,6,31,37,0.916018,0.888825
19,7,31,38,0.912173,0.879429
19,8,31,39,0.917130,0.882857
19,9,31,40,0.934035,0.895514
19,1,32,33,0.909950,0.885860
19,2,32,34,0.922352,0.892351
19,3,32,35,0.918424,0.894258
19,4,32,36,0.920688,0.888638
19,5,32,37,0.916713,0.891477
19,6,32,38,0.913937,0.883220
19,7,32,39,0.916759,0.889835
19,8,32,40,0.938991,0.904520
19,9,32,41,0.917869,0.891539
19,1,33,34,0.922606,0.893265
19,2,33,35,0.918979,0.894104
19,3,33,36,0.921330,0.891676
19,4,33,37,0.918333,0.892387
19,5,33,38,0.913430,0.892714
19,6,33,39,0.917823,0.887493
19,7,33,40,0.937396,0.887260
19,8,33,41,0.917360,0.882755
19,9,33,42,0.917915,0.891366
19,1,34,35,0.920245,0.891984
19,2,34,36,0.921840,0.899260
19,3,34,37,0.917869,0.890279
19,4,34,38,0.912875,0.898169
19,5,34,39,0.917268,0.899429
19,6,34,40,0.937916,0.899041
19,7,34,41,0.918424,0.892491
19,8,34,42,0.917915,0.890341
19,9,34,43,0.921286,0.901368
19,1,35,36,0.918197,0.885051
19,2,35,37,0.919220,0.886803
19,3,35,38,0.913841,0.891429
19,4,35,39,0.916111,0.894857
19,5,35,40,0.936772,0.897740
19,6,35,41,0.916204,0.884725
19,7,35,42,0.915696,0.891168
19,8,35,43,0.922265,0.894647
19,9,35,44,0.917778,0.889459
19,1,36,37,0.917130,0.892999
19,2,36,38,0.912875,0.889015
19,3,36,39,0.914681,0.891354
19,4,36,40,0.936912,0.898534
19,5,36,41,0.914776,0.898460
19,6,36,42,0.914222,0.885552
19,7,36,43,0.921884,0.892229
19,8,36,44,0.915789,0.889205
19,9,36,45,0.910902,0.878891
19,1,37,38,0.908384,0.880045
19,2,37,39,0.913478,0.885600
19,3,37,40,0.936807,0.899264
19,4,37,41,0.916204,0.888383
19,5,37,42,0.914080,0.885162
19,6,37,43,0.921754,0.888636
19,7,37,44,0.917268,0.889903
19,8,37,45,0.912923,0.893532
19,9,37,46,0.911160,0.888508
19,1,38,39,0.914397,0.891304
19,2,38,40,0.938470,0.898526
19,3,38,41,0.915235,0.890857
19,4,38,42,0.917360,0.880114
19,5,38,43,0.922309,0.892185
19,6,38,44,0.916759,0.881616
19,7,38,45,0.915047,0.876634
19,8,38,46,0.909091,0.886663
19,9,38,47,0.914681,0.876347
19,1,39,40,0.936561,0.900850
19,2,39,41,0.916851,0.891044
19,3,39,42,0.916343,0.889966
19,4,39,43,0.921330,0.895608
19,5,39,44,0.915743,0.885031
19,6,39,45,0.911406,0.875780
19,7,39,46,0.909695,0.887936
19,8,39,47,0.914222,0.884025
19,9,39,48,0.907182,0.879614
19,1,40,41,0.913019,0.900396
19,2,40,42,0.915789,0.899321
19,3,40,43,0.920222,0.896338
19,4,40,44,0.915188,0.890141
19,5,40,45,0.910853,0.886261
19,6,40,46,0.911259,0.899489
19,7,40,47,0.914222,0.893401
19,8,40,48,0.907285,0.892212
19,9,40,49,0.907489,0.894085
19,1,41,42,0.917130,0.891676
19,2,41,43,0.921797,0.894077
19,3,41,44,0.917360,0.888889
19,4,41,45,0.914032,0.879614
19,5,41,46,0.911765,0.892898
19,6,41,47,0.916805,0.894346
19,7,41,48,0.907735,0.880250
19,8,41,49,0.906336,0.884288
19,9,41,50,0.892367,0.866817
19,1,42,43,0.920600,0.896237
19,2,42,44,0.916297,0.888889
19,3,42,45,0.914080,0.883893
19,4,42,46,0.910754,0.883191
19,5,42,47,0.916851,0.885731
19,6,42,48,0.909895,0.883457
19,7,42,49,0.908540,0.881087
19,8,42,50,0.893033,0.866817
19,9,42,51,0.889918,0.856027
19,1,43,44,0.916667,0.893447
19,2,43,45,0.914032,0.889522
19,3,43,46,0.912923,0.895309
19,4,43,47,0.916390,0.890279
19,5,43,48,0.908890,0.890154
19,6,43,49,0.909642,0.882419
19,7,43,50,0.893033,0.881952
19,8,43,51,0.889434,0.864653
19,9,43,52,0.864533,0.833152
19,1,44,45,0.915320,0.887557
19,2,44,46,0.911716,0.883628
19,3,44,47,0.918379,0.888319
19,4,44,48,0.909795,0.877482
19,5,44,49,0.907387,0.876201
19,6,44,50,0.891328,0.871461
19,7,44,51,0.890344,0.857462
19,8,44,52,0.862933,0.836164
19,9,44,53,0.829204,0.806189
19,1,45,46,0.914062,0.894828
19,2,45,47,0.917314,0.895189
19,3,45,48,0.911308,0.876775
19,4,45,49,0.908439,0.873375
19,5,45,50,0.893956,0.869688
19,6,45,51,0.888283,0.853631
19,7,45,52,0.864923,0.835436
19,8,45,53,0.829114,0.806417
19,9,45,54,0.800725,0.769517
19,1,46,47,0.917923,0.892325
19,2,46,48,0.909192,0.880342
19,3,46,49,0.906887,0.874788
19,4,46,50,0.893407,0.874289
19,5,46,51,0.889313,0.846711
19,6,46,52,0.862400,0.823690
19,7,46,53,0.830079,0.802717
19,8,46,54,0.803525,0.778193
19,9,46,55,0.748992,0.734833
19,1,47,48,0.907778,0.885031
19,2,47,49,0.904631,0.877332
19,3,47,50,0.893898,0.873654
19,4,47,51,0.889738,0.863789
19,5,47,52,0.863321,0.832240
19,6,47,53,0.830956,0.800433
19,7,47,54,0.801554,0.779851
19,8,47,55,0.749243,0.731149
19,9,47,56,0.696793,0.687972
19,1,48,49,0.908840,0.883589
19,2,48,50,0.895055,0.871388
19,3,48,51,0.888283,0.858422
19,4,48,52,0.864923,0.836075
19,5,48,53,0.828496,0.804124
19,6,48,54,0.801970,0.778667
19,7,48,55,0.747352,0.733577
19,8,48,56,0.698297,0.676677
19,9,48,57,0.648315,0.638151
19,1,49,50,0.895925,0.882888
19,2,49,51,0.890098,0.868687
19,3,49,52,0.867663,0.844042
19,4,49,53,0.829910,0.814916
19,5,49,54,0.804348,0.784418
19,6,49,55,0.747988,0.742812
19,7,49,56,0.697866,0.683709
19,8,49,57,0.650095,0.638548
19,9,49,58,0.643393,0.628087
19,1,50,51,0.889010,0.868169
19,2,50,52,0.871658,0.845475
19,3,50,53,0.835624,0.813217
19,4,50,54,0.806117,0.794181
19,5,50,55,0.753660,0.741868
19,6,50,56,0.702387,0.690248
19,7,50,57,0.652896,0.639724
19,8,50,58,0.643527,0.633968
19,9,50,59,0.626623,0.614162
19,1,51,52,0.887141,0.868816
19,2,51,53,0.841853,0.835074
19,3,51,54,0.809524,0.803879
19,4,51,55,0.755092,0.749476
19,5,51,56,0.705305,0.695060
19,6,51,57,0.653423,0.647783
19,7,51,58,0.643667,0.633981
19,8,51,59,0.625758,0.617379
19,9,51,60,0.599632,0.590242
19,1,52,53,0.866595,0.857616
19,2,52,54,0.830615,0.821910
19,3,52,55,0.770256,0.775316
19,4,52,56,0.724018,0.724822
19,5,52,57,0.669089,0.673945
19,6,52,58,0.653461,0.644380
19,7,52,59,0.636449,0.623029
19,8,52,60,0.609586,0.598961
19,9,52,61,0.587126,0.580131
19,1,53,54,0.852800,0.843784
19,2,53,55,0.788004,0.799677
19,3,53,56,0.738346,0.741852
19,4,53,57,0.673002,0.686304
19,5,53,58,0.658501,0.644705
19,6,53,59,0.637441,0.620855
19,7,53,60,0.607843,0.592891
19,8,53,61,0.585141,0.574788
19,9,53,62,0.556306,0.548848
19,1,54,55,0.823622,0.825708
19,2,54,56,0.761566,0.770844
19,3,54,57,0.700744,0.704211
19,4,54,58,0.676428,0.654430
19,5,54,59,0.648558,0.627225
19,6,54,60,0.619251,0.601425
19,7,54,61,0.599812,0.583215
19,8,54,62,0.572217,0.544913
19,9,54,63,0.550181,0.533818
19,1,55,56,0.813060,0.803428
19,2,55,57,0.741803,0.741550
19,3,55,58,0.704762,0.688377
19,4,55,59,0.671605,0.632623
19,5,55,60,0.642054,0.602766
19,6,55,61,0.625668,0.587482
19,7,55,62,0.593824,0.558183
19,8,55,63,0.571562,0.535552
19,9,55,64,0.561338,0.529973
19,1,56,57,0.796142,0.802350
19,2,56,58,0.741886,0.739242
19,3,56,59,0.698855,0.655139
19,4,56,60,0.670118,0.617001
19,5,56,61,0.659911,0.597821
19,6,56,62,0.624336,0.565418
19,7,56,63,0.602570,0.549772
19,8,56,64,0.592030,0.539927
19,9,56,65,0.550023,0.509978
19,1,57,58,0.815344,0.805882
19,2,57,59,0.728857,0.705348
19,3,57,60,0.686424,0.634158
19,4,57,61,0.673272,0.614533
19,5,57,62,0.654527,0.581221
19,6,57,63,0.627930,0.563687
19,7,57,64,0.612214,0.546496
19,8,57,65,0.576755,0.520880
19,9,57,66,0.560882,0.492091
19,1,58,59,0.794056,0.789058
19,2,58,60,0.722251,0.671105
19,3,58,61,0.686864,0.629344
19,4,58,62,0.667346,0.607685
19,5,58,63,0.633768,0.568329
19,6,58,64,0.625500,0.553980
19,7,58,65,0.582439,0.524832
19,8,58,66,0.557683,0.495405
19,9,58,67,0.531604,0.479375
19,1,59,60,0.770250,0.758424
19,2,59,61,0.722617,0.655561
19,3,59,62,0.697368,0.629986
19,4,59,63,0.663673,0.592506
19,5,59,64,0.658965,0.567543
19,6,59,65,0.616740,0.542043
19,7,59,66,0.595940,0.520000
19,8,59,67,0.569584,0.492341
19,9,59,68,0.537992,0.461473
19,1,60,61,0.767286,0.760063
19,2,60,62,0.724297,0.637597
19,3,60,63,0.688684,0.606449
19,4,60,64,0.683290,0.587629
19,5,60,65,0.632581,0.545703
19,6,60,66,0.614314,0.528251
19,7,60,67,0.587974,0.506206
19,8,60,68,0.552708,0.470182
19,9,60,69,0.529580,0.447044
19,1,61,62,0.753593,0.719612
19,2,61,63,0.724600,0.628075
19,3,61,64,0.703531,0.604850
19,4,61,65,0.660204,0.566142
19,5,61,66,0.634257,0.542481
19,6,61,67,0.608891,0.517257
19,7,61,68,0.572754,0.487056
19,8,61,69,0.547379,0.457634
19,9,61,70,0.522345,0.440897
19,1,62,63,0.755499,0.708522
19,2,62,64,0.728025,0.629630
19,3,62,65,0.689531,0.584615
19,4,62,66,0.658998,0.553327
19,5,62,67,0.624430,0.524450
19,6,62,68,0.598904,0.503979
19,7,62,69,0.571709,0.474642
19,8,62,70,0.551010,0.448380
19,9,62,71,0.531098,0.433205
19,1,63,64,0.767739,0.692921
19,2,63,65,0.718908,0.616991
19,3,63,66,0.691565,0.579288
19,4,63,67,0.662961,0.553832
19,5,63,68,0.630662,0.517579
19,6,63,69,0.602539,0.492995
19,7,63,70,0.581293,0.465126
19,8,63,71,0.557544,0.450237
19,9,63,72,0.521000,0.427423
19,1,64,65,0.775880,0.679980
19,2,64,66,0.710352,0.620493
19,3,64,67,0.682914,0.586400
19,4,64,68,0.645340,0.546485
19,5,64,69,0.622388,0.514882
19,6,64,70,0.592243,0.488485
19,7,64,71,0.567792,0.462842
19,8,64,72,0.531011,0.435930
19,9,64,73,0.507685,0.415937
19,1,65,66,0.781041,0.662785
19,2,65,67,0.711134,0.616367
19,3,65,68,0.670582,0.581600
19,4,65,69,0.646670,0.533393
19,5,65,70,0.619266,0.510753
19,6,65,71,0.590271,0.480491
19,7,65,72,0.557192,0.448630
19,8,65,73,0.525440,0.421712
19,9,65,74,0.498596,0.403313
19,1,66,67,0.784850,0.672852
19,2,66,68,0.696768,0.611085
19,3,66,69,0.673711,0.577011
19,4,66,70,0.643117,0.532638
19,5,66,71,0.611963,0.508241
19,6,66,72,0.573500,0.473296
19,7,66,73,0.542538,0.438079
19,8,66,74,0.510984,0.412303
19,9,66,75,0.487288,0.406056
19,1,67,68,0.761731,0.655373
19,2,67,69,0.703473,0.603376
19,3,67,70,0.672756,0.567178
19,4,67,71,0.642122,0.534545
19,5,67,72,0.602622,0.497565
19,6,67,73,0.563814,0.462199
19,7,67,74,0.534816,0.429536
19,8,67,75,0.507399,0.409508
19,9,67,76,0.480345,0.417380
19,1,68,69,0.748963,0.654106
19,2,68,70,0.703996,0.601044
19,3,68,71,0.667187,0.549748
19,4,68,72,0.629328,0.518834
19,5,68,73,0.589921,0.483029
19,6,68,74,0.551388,0.441564
19,7,68,75,0.517754,0.417679
19,8,68,76,0.495160,0.409439
19,9,68,77,0.483511,0.407804
19,1,69,70,0.738672,0.642336
19,2,69,71,0.696954,0.584623
19,3,69,72,0.650360,0.538147
19,4,69,73,0.611055,0.504636
19,5,69,74,0.560413,0.458298
19,6,69,75,0.528758,0.422446
19,7,69,76,0.494197,0.412441
19,8,69,77,0.479710,0.412651
19,9,69,78,0.460808,0.399915
19,1,70,71,0.732521,0.640079
19,2,70,72,0.687204,0.579744
19,3,70,73,0.648523,0.535192
19,4,70,74,0.602238,0.494412
19,5,70,75,0.553846,0.450000
19,6,70,76,0.515377,0.421236
19,7,70,77,0.493083,0.416557
19,8,70,78,0.476237,0.409012
19,9,70,79,0.456982,0.397121
19,1,71,72,0.730379,0.633920
19,2,71,73,0.678628,0.579343
19,3,71,74,0.630729,0.524590
19,4,71,75,0.580203,0.480496
19,5,71,76,0.535226,0.444150
19,6,71,77,0.505799,0.424989
19,7,71,78,0.494763,0.423514
19,8,71,79,0.475267,0.408181
19,9,71,80,0.459078,0.393877
19,1,72,73,0.722720,0.630866
19,2,72,74,0.659832,0.569224
19,3,72,75,0.609077,0.509698
19,4,72,76,0.559156,0.460134
19,5,72,77,0.529171,0.437555
19,6,72,78,0.515672,0.429072
19,7,72,79,0.493353,0.411163
19,8,72,80,0.467933,0.395041
19,9,72,81,0.445421,0.377313
19,1,73,74,0.714438,0.612225
19,2,73,75,0.646719,0.540714
19,3,73,76,0.581686,0.476063
19,4,73,77,0.538897,0.445575
19,5,73,78,0.519348,0.437008
19,6,73,79,0.492847,0.412288
19,7,73,80,0.472928,0.395072
19,8,73,81,0.456461,0.382979
19,9,73,82,0.447080,0.373832
19,1,74,75,0.693164,0.583373
19,2,74,76,0.614369,0.517098
19,3,74,77,0.571429,0.466396
19,4,74,78,0.545549,0.439454
19,5,74,79,0.516826,0.411489
19,6,74,80,0.487204,0.400000
19,7,74,81,0.464974,0.384895
19,8,74,82,0.451848,0.374022
19,9,74,83,0.426684,0.359882
19,1,75,76,0.684848,0.573763
19,2,75,77,0.624793,0.506970
19,3,75,78,0.580611,0.468919
19,4,75,79,0.544323,0.434952
19,5,75,80,0.510723,0.415443
19,6,75,81,0.487567,0.396897
19,7,75,82,0.469147,0.383886
19,8,75,83,0.440648,0.356932
19,9,75,84,0.404615,0.343441
19,1,76,77,0.682638,0.572844
19,2,76,78,0.620099,0.513514
19,3,76,79,0.571123,0.468056
19,4,76,80,0.533609,0.432163
19,5,76,81,0.507769,0.407221
19,6,76,82,0.484262,0.400326
19,7,76,83,0.447828,0.363156
19,8,76,84,0.419409,0.340380
19,9,76,85,0.395032,0.328748
19,1,77,78,0.684659,0.574489
19,2,77,79,0.609529,0.509647
19,3,77,80,0.558005,0.462673
19,4,77,81,0.522137,0.434125
19,5,77,82,0.497795,0.413793
19,6,77,83,0.462862,0.383456
19,7,77,84,0.424936,0.351184
19,8,77,85,0.398074,0.335657
19,9,77,86,0.367166,0.320067
19,1,78,79,0.657413,0.566019
19,2,78,80,0.597867,0.505032
19,3,78,81,0.555728,0.458916
19,4,78,82,0.518647,0.430184
19,5,78,83,0.463847,0.390951
19,6,78,84,0.430347,0.357247
19,7,78,85,0.392181,0.335878
19,8,78,86,0.367932,0.321681
19,9,78,87,0.338023,0.305344
19,1,79,80,0.647532,0.545370
19,2,79,81,0.586082,0.489006
19,3,79,82,0.536573,0.441213
19,4,79,83,0.470667,0.394415
19,5,79,84,0.426952,0.359381
19,6,79,85,0.386346,0.333561
19,7,79,86,0.362220,0.316138
19,8,79,87,0.334874,0.300345
19,9,79,88,0.319697,0.295844
19,1,80,81,0.640041,0.545007
19,2,80,82,0.579078,0.475157
19,3,80,83,0.494619,0.402268
19,4,80,84,0.445375,0.363281
19,5,80,85,0.396956,0.334456
19,6,80,86,0.360802,0.313413
19,7,80,87,0.330332,0.289691
19,8,80,88,0.316795,0.293269
19,9,80,89,0.320080,0.292965
19,1,81,82,0.645323,0.538230
19,2,81,83,0.537029,0.443889
19,3,81,84,0.471754,0.385740
19,4,81,85,0.409965,0.343834
19,5,81,86,0.371269,0.321279
19,6,81,87,0.334029,0.290948
19,7,81,88,0.317221,0.286432
19,8,81,89,0.316556,0.297202
19,9,81,90,0.309236,0.286606
19,1,82,83,0.607798,0.523205
19,2,82,84,0.519409,0.437885
19,3,82,85,0.443093,0.364788
19,4,82,86,0.394629,0.334292
19,5,82,87,0.348171,0.299940
19,6,82,88,0.327684,0.288870
19,7,82,89,0.317486,0.285673
19,8,82,90,0.310269,0.293277
19,9,82,91,0.318783,0.288214
19,1,83,84,0.582512,0.506541
19,2,83,85,0.482009,0.407982
19,3,83,86,0.427870,0.352923
19,4,83,87,0.373035,0.317890
19,5,83,88,0.342237,0.292321
19,6,83,89,0.330827,0.281396
19,7,83,90,0.313573,0.283954
19,8,83,91,0.321670,0.294913
19,9,83,92,0.315305,0.286816
19,1,84,85,0.570740,0.489672
19,2,84,86,0.485910,0.410894
19,3,84,87,0.411415,0.342082
19,4,84,88,0.361752,0.301043
19,5,84,89,0.335930,0.288441
19,6,84,90,0.313622,0.271764
19,7,84,91,0.316013,0.285421
19,8,84,92,0.315510,0.294933
19,9,84,93,0.313987,0.285256
19,1,85,86,0.572660,0.478959
19,2,85,87,0.463188,0.392826
19,3,85,88,0.404616,0.329688
19,4,85,89,0.356258,0.301218
19,5,85,90,0.323411,0.274564
19,6,85,91,0.318691,0.277336
19,7,85,92,0.322390,0.287323
19,8,85,93,0.325044,0.291707
19,9,85,94,0.304601,0.274809
19,1,86,87,0.531205,0.455799
19,2,86,88,0.442149,0.375417
19,3,86,89,0.380671,0.320476
19,4,86,90,0.337271,0.295277
19,5,86,91,0.330503,0.281787
19,6,86,92,0.329193,0.285061
19,7,86,93,0.328459,0.288164
19,8,86,94,0.308783,0.283681
19,9,86,95,0.293627,0.268163
19,1,87,88,0.520515,0.444131
19,2,87,89,0.429000,0.358739
19,3,87,90,0.365198,0.299338
19,4,87,91,0.342640,0.292595
19,5,87,92,0.331373,0.274913
19,6,87,93,0.328584,0.272748
19,7,87,94,0.313367,0.270944
19,8,87,95,0.302671,0.262344
19,9,87,96,0.286737,0.248733
19,1,88,89,0.520686,0.437791
19,2,88,90,0.421467,0.349361
19,3,88,91,0.382067,0.307729
19,4,88,92,0.354099,0.291676
19,5,88,93,0.339601,0.276802
19,6,88,94,0.319846,0.265787
19,7,88,95,0.316968,0.258541
19,8,88,96,0.302233,0.253027
19,9,88,97,0.289924,0.243087
19,1,89,90,0.525843,0.437252
19,2,89,91,0.446566,0.365408
19,3,89,92,0.395076,0.319179
19,4,89,93,0.364051,0.300523
19,5,89,94,0.341717,0.274827
19,6,89,95,0.326743,0.257310
19,7,89,96,0.312368,0.256277
19,8,89,97,0.310336,0.253559
19,9,89,98,0.298878,0.247246
19,1,90,91,0.541370,0.446005
19,2,90,92,0.460341,0.370616
19,3,90,93,0.404903,0.318684
19,4,90,94,0.359682,0.295620
19,5,90,95,0.339286,0.268564
19,6,90,96,0.326562,0.258701
19,7,90,97,0.327996,0.261639
19,8,90,98,0.320359,0.255075
19,9,90,99,0.319391,0.251308
27,1,19,20,0.852601,0.809995
27,2,19,21,0.863007,0.812005
27,3,19,22,0.857703,0.805397
27,4,19,23,0.861438,0.808163
27,5,19,24,0.860806,0.812398
27,6,19,25,0.860915,0.808603
27,7,19,26,0.865586,0.818629
27,8,19,27,0.856209,0.804798
27,9,19,28,0.859457,0.811903
27,1,20,21,0.859465,0.804270
27,2,20,22,0.858753,0.803072
27,3,20,23,0.859608,0.810818
27,4,20,24,0.863028,0.807133
27,5,20,25,0.861446,0.801858
27,6,20,26,0.864886,0.805958
27,7,20,27,0.854936,0.804449
27,8,20,28,0.860325,0.813601
27,9,20,29,0.868973,0.809732
27,1,21,22,0.856880,0.806601
27,2,21,23,0.862935,0.803964
27,3,21,24,0.862601,0.809654
27,4,21,25,0.862899,0.802932
27,5,21,26,0.865812,0.814885
27,6,21,27,0.856320,0.807976
27,7,21,28,0.862529,0.811630
27,8,21,29,0.869440,0.811736
27,9,21,30,0.863243,0.812176
27,1,22,23,0.863290,0.809173
27,2,22,24,0.859159,0.802069
27,3,22,25,0.861024,0.810604
27,4,22,26,0.866109,0.808771
27,5,22,27,0.857853,0.803825
27,6,22,28,0.862791,0.802560
27,7,22,29,0.870714,0.812534
27,8,22,30,0.862827,0.811987
27,9,22,31,0.858488,0.799837
27,1,23,24,0.861526,0.814208
27,2,23,25,0.860574,0.816840
27,3,23,26,0.867747,0.819945
27,4,23,27,0.859461,0.815515
27,5,23,28,0.862448,0.809757
27,6,23,29,0.871272,0.815782
27,7,23,30,0.862935,0.812773
27,8,23,31,0.860021,0.806047
27,9,23,32,0.855349,0.806557
27,1,24,25,0.860435,0.803804
27,2,24,26,0.863589,0.811819
27,3,24,27,0.856173,0.808860
27,4,24,28,0.859640,0.807577
27,5,24,29,0.869191,0.812619
27,6,24,30,0.860611,0.807629
27,7,24,31,0.856248,0.806328
27,8,24,32,0.855872,0.813289
27,9,24,33,0.857143,0.803216
27,1,25,26,0.865863,0.814936
27,2,25,27,0.856173,0.810500
27,3,25,28,0.863078,0.813166
27,4,25,29,0.872875,0.822678
27,5,25,30,0.861844,0.810251
27,6,25,31,0.859943,0.806979
27,7,25,32,0.856433,0.806505
27,8,25,33,0.858338,0.809784
27,9,25,34,0.868304,0.806889
27,1,26,27,0.856993,0.811135
27,2,26,28,0.864518,0.820744
27,3,26,29,0.873099,0.818825
27,4,26,30,0.859273,0.816321
27,5,26,31,0.858152,0.809589
27,6,26,32,0.853180,0.812090
27,7,26,33,0.857554,0.814379
27,8,26,34,0.867051,0.818850
27,9,26,35,0.858264,0.816343
27,1,27,28,0.864042,0.819307
27,2,27,29,0.873003,0.816393
27,3,27,30,0.863494,0.812877
27,4,27,31,0.858599,0.807608
27,5,27,32,0.855573,0.810113
27,6,27,33,0.859498,0.806460
27,7,27,34,0.868270,0.812944
27,8,27,35,0.859681,0.805464
27,9,27,36,0.867032,0.812944
27,1,28,29,0.871035,0.823031
27,2,28,30,0.864433,0.812073
27,3,28,31,0.861627,0.810774
27,4,28,32,0.856844,0.805852
27,5,28,33,0.860209,0.816086
27,6,28,34,0.868166,0.815603
27,7,28,35,0.860544,0.813578
27,8,28,36,0.868394,0.821565
27,9,28,37,0.860806,0.818107
27,1,29,30,0.864687,0.820590
27,2,29,31,0.859681,0.812858
27,3,29,32,0.856881,0.822851
27,4,29,33,0.859984,0.822143
27,5,29,34,0.871204,0.827096
27,6,29,35,0.861104,0.816148
27,7,29,36,0.866545,0.815689
27,8,29,37,0.861889,0.813725
27,9,29,38,0.870588,0.824796
27,1,30,31,0.861381,0.811816
27,2,30,32,0.856919,0.810855
27,3,30,33,0.859869,0.811662
27,4,30,34,0.869088,0.816148
27,5,30,35,0.860988,0.807199
27,6,30,36,0.867885,0.815158
27,7,30,37,0.861285,0.810707
27,8,30,38,0.869713,0.825301
27,9,30,39,0.865726,0.805759
27,1,31,32,0.859096,0.805586
27,2,31,33,0.859833,0.805411
27,3,31,34,0.869872,0.812875
27,4,31,35,0.859755,0.810345
27,5,31,36,0.868373,0.818829
27,6,31,37,0.862520,0.801525
27,7,31,38,0.870235,0.812092
27,8,31,39,0.866510,0.808888
27,9,31,40,0.865882,0.809888
27,1,32,33,0.858793,0.812380
27,2,32,34,0.869281,0.810929
27,3,32,35,0.862222,0.814856
27,4,32,36,0.867171,0.815393
27,5,32,37,0.863755,0.811917
27,6,32,38,0.871701,0.816589
27,7,32,39,0.865761,0.802015
27,8,32,40,0.865847,0.804971
27,9,32,41,0.864123,0.811507
