scene,interval,last_input_frame,target_frame,iou,baseline_iou
19,7,48,55,0.845888,0.799384
19,8,48,56,0.843287,0.808159
19,9,48,57,0.852577,0.800667
19,1,49,50,0.862672,0.829268
19,2,49,51,0.863749,0.821953
19,3,49,52,0.860731,0.820599
19,4,49,53,0.856255,0.818182
19,5,49,54,0.862078,0.814168
19,6,49,55,0.851833,0.804198
19,7,49,56,0.849752,0.813900
19,8,49,57,0.856859,0.819423
19,9,49,58,0.857709,0.813173
19,1,50,51,0.866484,0.823666
19,2,50,52,0.861803,0.811034
19,3,50,53,0.858636,0.811418
19,4,50,54,0.863930,0.806054
19,5,50,55,0.853175,0.808138
19,6,50,56,0.853102,0.802054
19,7,50,57,0.859165,0.812210
19,8,50,58,0.859945,0.813900
19,9,50,59,0.846516,0.802828
19,1,51,52,0.866100,0.825862
19,2,51,53,0.860204,0.810762
19,3,51,54,0.863286,0.819376
19,4,51,55,0.853707,0.803791
19,5,51,56,0.853211,0.806982
19,6,51,57,0.859200,0.811553
19,7,51,58,0.860511,0.817434
19,8,51,59,0.847621,0.804515
19,9,51,60,0.854983,0.798422
19,1,52,53,0.858603,0.817828
19,2,52,54,0.862823,0.819427
19,3,52,55,0.853211,0.814518
19,4,52,56,0.852890,0.807930
19,5,52,57,0.859414,0.813918
19,6,52,58,0.861435,0.809084
19,7,52,59,0.847907,0.804991
19,8,52,60,0.856930,0.803019
19,9,52,61,0.855055,0.803325
19,1,53,54,0.865534,0.821715
19,2,53,55,0.857107,0.803241
19,3,53,56,0.855368,0.805978
19,4,53,57,0.860876,0.811034
19,5,53,58,0.865222,0.815531
19,6,53,59,0.851566,0.802574
19,7,53,60,0.859950,0.810811
19,8,53,61,0.858847,0.805078
19,9,53,62,0.850360,0.802984
19,1,54,55,0.854795,0.821687
19,2,54,56,0.855404,0.813660
19,3,54,57,0.860413,0.812179
19,4,54,58,0.863930,0.813398
19,5,54,59,0.852211,0.805598
19,6,54,60,0.859449,0.812420
19,7,54,61,0.860373,0.804392
19,8,54,62,0.850620,0.793121
19,9,54,63,0.849478,0.803127
19,1,55,56,0.855575,0.811564
19,2,55,57,0.863195,0.811486
19,3,55,58,0.865006,0.803891
19,4,55,59,0.852349,0.799795
19,5,55,60,0.861194,0.803379
19,6,55,61,0.860303,0.800920
19,7,55,62,0.851043,0.799744
19,8,55,63,0.852700,0.792284
19,9,55,64,0.854613,0.799333
19,1,56,57,0.863034,0.818934
19,2,56,58,0.865687,0.812661
19,3,56,59,0.853835,0.813713
19,4,56,60,0.862481,0.812146
19,5,56,61,0.861125,0.804097
19,6,56,62,0.852276,0.798770
19,7,56,63,0.852978,0.798666
19,8,56,64,0.857964,0.802520
19,9,56,65,0.846212,0.798452
19,1,57,58,0.864238,0.816778
19,2,57,59,0.855365,0.815035
19,3,57,60,0.863829,0.811137
19,4,57,61,0.861263,0.806807
19,5,57,62,0.851291,0.807040
19,6,57,63,0.851852,0.798618
19,7,57,64,0.854722,0.808960
19,8,57,65,0.845060,0.796553
19,9,57,66,0.849401,0.796615
19,1,58,59,0.860500,0.820957
19,2,58,60,0.866051,0.810499
19,3,58,61,0.864474,0.813125
19,4,58,62,0.853592,0.814319
19,5,58,63,0.852598,0.818440
19,6,58,64,0.855044,0.812049
19,7,58,65,0.846422,0.807076
19,8,58,66,0.848568,0.794629
19,9,58,67,0.844905,0.806244
19,1,59,60,0.870468,0.816680
19,2,59,61,0.867764,0.820274
19,3,59,62,0.855473,0.802314
19,4,59,63,0.855152,0.804068
19,5,59,64,0.858818,0.809352
19,6,59,65,0.847208,0.798295
19,7,59,66,0.847972,0.794654
19,8,59,67,0.845291,0.798400
19,9,59,68,0.851732,0.792264
19,1,60,61,0.870120,0.819141
19,2,60,62,0.859281,0.811005
19,3,60,63,0.858891,0.811840
19,4,60,64,0.860896,0.816211
19,5,60,65,0.849075,0.809364
19,6,60,66,0.848357,0.802415
19,7,60,67,0.843035,0.795997
19,8,60,68,0.848907,0.800461
19,9,60,69,0.837804,0.793545
19,1,61,62,0.862406,0.817853
19,2,61,63,0.861577,0.820109
19,3,61,64,0.864058,0.815111
19,4,61,65,0.851778,0.813893
19,5,61,66,0.850125,0.799026
19,6,61,67,0.843952,0.805104
19,7,61,68,0.849404,0.796169
19,8,61,69,0.837094,0.787446
19,9,61,70,0.833953,0.792627
19,1,62,63,0.863124,0.810065
19,2,62,64,0.867270,0.816321
19,3,62,65,0.857179,0.807573
19,4,62,66,0.855174,0.797840
19,5,62,67,0.847788,0.801136
19,6,62,68,0.851409,0.800051
19,7,62,69,0.837717,0.783487
19,8,62,70,0.835691,0.785001
19,9,62,71,0.836648,0.785714
19,1,63,64,0.868666,0.817639
19,2,63,65,0.856568,0.809821
19,3,63,66,0.856605,0.813133
19,4,63,67,0.852122,0.806636
19,5,63,68,0.854250,0.799949
19,6,63,69,0.839255,0.785659
19,7,63,70,0.836892,0.791313
19,8,63,71,0.836269,0.788353
19,9,63,72,0.831516,0.787747
19,1,64,65,0.862060,0.820868
19,2,64,66,0.858758,0.815181
19,3,64,67,0.854486,0.809610
19,4,64,68,0.857573,0.813634
19,5,64,69,0.841606,0.798246
19,6,64,70,0.838268,0.793308
19,7,64,71,0.835361,0.788501
19,8,64,72,0.830156,0.786520
19,9,64,73,0.831217,0.789392
19,1,65,66,0.861938,0.811587
19,2,65,67,0.857287,0.805997
19,3,65,68,0.860881,0.807692
19,4,65,69,0.844517,0.785365
19,5,65,70,0.840330,0.797094
19,6,65,71,0.838404,0.777977
19,7,65,72,0.832423,0.776923
19,8,65,73,0.832960,0.773357
19,9,65,74,0.834207,0.786084
19,1,66,67,0.857035,0.812158
19,2,66,68,0.862755,0.816194
19,3,66,69,0.846540,0.793753
19,4,66,70,0.841421,0.791591
19,5,66,71,0.837784,0.786780
19,6,66,72,0.830395,0.776131
19,7,66,73,0.830306,0.768053
19,8,66,74,0.833084,0.784794
19,9,66,75,0.829766,0.778775
19,1,67,68,0.870248,0.825334
19,2,67,69,0.851181,0.809710
19,3,67,70,0.844728,0.802341
19,4,67,71,0.841869,0.797459
19,5,67,72,0.830811,0.787113
19,6,67,73,0.829644,0.775295
19,7,67,74,0.830677,0.777006
19,8,67,75,0.827620,0.780607
19,9,67,76,0.814759,0.777835
19,1,68,69,0.857685,0.813754
19,2,68,70,0.848758,0.808732
19,3,68,71,0.844845,0.804303
19,4,68,72,0.833748,0.788392
19,5,68,73,0.828280,0.773436
19,6,68,74,0.830471,0.780600
19,7,68,75,0.825235,0.768311
19,8,68,76,0.810032,0.768183
19,9,68,77,0.808161,0.765492
19,1,69,70,0.855701,0.811602
19,2,69,71,0.849487,0.799637
19,3,69,72,0.835654,0.789732
19,4,69,73,0.830226,0.776066
19,5,69,74,0.831137,0.777778
19,6,69,75,0.826238,0.758761
19,7,69,76,0.809760,0.754031
19,8,69,77,0.808590,0.752242
19,9,69,78,0.803279,0.757209
19,1,70,71,0.857071,0.806830
19,2,70,72,0.844383,0.808555
19,3,70,73,0.833001,0.783540
19,4,70,74,0.834581,0.789433
19,5,70,75,0.826270,0.762026
19,6,70,76,0.809323,0.754161
19,7,70,77,0.809039,0.744768
19,8,70,78,0.802778,0.754630
19,9,70,79,0.798661,0.753344
19,1,71,72,0.851423,0.808816
19,2,71,73,0.837378,0.795844
19,3,71,74,0.833417,0.785530
19,4,71,75,0.824696,0.765876
19,5,71,76,0.809217,0.760730
19,6,71,77,0.806540,0.742799
19,7,71,78,0.801287,0.743229
19,8,71,79,0.797230,0.752249
19,9,71,80,0.799652,0.761140
19,1,72,73,0.838936,0.798960
19,2,72,74,0.834290,0.789542
19,3,72,75,0.823471,0.776154
19,4,72,76,0.807826,0.760596
19,5,72,77,0.803757,0.738247
19,6,72,78,0.798222,0.730730
19,7,72,79,0.795853,0.739607
19,8,72,80,0.796480,0.742506
19,9,72,81,0.793189,0.753166
19,1,73,74,0.847008,0.799008
19,2,73,75,0.834497,0.789119
19,3,73,76,0.812221,0.769749
19,4,73,77,0.808379,0.753407
19,5,73,78,0.800247,0.738631
19,6,73,79,0.798321,0.738686
19,7,73,80,0.793725,0.735791
19,8,73,81,0.787602,0.741437
19,9,73,82,0.785591,0.748709
19,1,74,75,0.850228,0.807753
19,2,74,76,0.819250,0.783960
19,3,74,77,0.809903,0.767834
19,4,74,78,0.800693,0.756910
19,5,74,79,0.797775,0.742564
19,6,74,80,0.793623,0.732106
19,7,74,81,0.785943,0.739063
19,8,74,82,0.785609,0.738695
19,9,74,83,0.769649,0.741608
19,1,75,76,0.832529,0.793709
19,2,75,77,0.817999,0.780240
19,3,75,78,0.804532,0.758710
19,4,75,79,0.800645,0.751093
19,5,75,80,0.795640,0.737017
19,6,75,81,0.786367,0.727110
19,7,75,82,0.786154,0.719320
19,8,75,83,0.770561,0.727273
19,9,75,84,0.760939,0.737487
19,1,76,77,0.834611,0.788248
19,2,76,78,0.813065,0.766771
19,3,76,79,0.803985,0.757631
19,4,76,80,0.797566,0.735659
19,5,76,81,0.788171,0.722994
19,6,76,82,0.784869,0.710788
19,7,76,83,0.767069,0.708033
19,8,76,84,0.760198,0.721598
19,9,76,85,0.766981,0.724615
19,1,77,78,0.826242,0.775198
19,2,77,79,0.805750,0.768280
19,3,77,80,0.796568,0.740587
19,4,77,81,0.788457,0.718509
19,5,77,82,0.784183,0.708525
19,6,77,83,0.768187,0.690069
19,7,77,84,0.758451,0.689266
19,8,77,85,0.765957,0.707589
19,9,77,86,0.728835,0.703457
19,1,78,79,0.823319,0.777689
19,2,78,80,0.799199,0.757488
19,3,78,81,0.792777,0.739958
19,4,78,82,0.785308,0.713699
19,5,78,83,0.770050,0.690811
19,6,78,84,0.758962,0.673636
19,7,78,85,0.768105,0.680889
19,8,78,86,0.728746,0.692980
19,9,78,87,0.708084,0.680245
19,1,79,80,0.821474,0.775770
19,2,79,81,0.790222,0.755134
19,3,79,82,0.786475,0.728827
19,4,79,83,0.772052,0.708333
19,5,79,84,0.755863,0.685252
19,6,79,85,0.763223,0.670648
19,7,79,86,0.726436,0.653119
19,8,79,87,0.705048,0.652083
19,9,79,88,0.687469,0.656764
19,1,80,81,0.815608,0.771794
19,2,80,82,0.791532,0.755937
19,3,80,83,0.773777,0.726843
19,4,80,84,0.759525,0.694920
19,5,80,85,0.760800,0.677073
19,6,80,86,0.726347,0.647089
19,7,80,87,0.702870,0.627654
19,8,80,88,0.685955,0.633263
19,9,80,89,0.684015,0.643140
19,1,81,82,0.827879,0.779834
19,2,81,83,0.779415,0.753406
19,3,81,84,0.763889,0.724220
19,4,81,85,0.765200,0.697222
19,5,81,86,0.726078,0.662215
19,6,81,87,0.702101,0.625097
19,7,81,88,0.686342,0.613306
19,8,81,89,0.689561,0.622513
19,9,81,90,0.710069,0.652048
19,1,82,83,0.815865,0.772384
19,2,82,84,0.768098,0.741798
19,3,82,85,0.764691,0.712454
19,4,82,86,0.720099,0.669380
19,5,82,87,0.698475,0.622383
19,6,82,88,0.683460,0.599434
19,7,82,89,0.683137,0.600980
19,8,82,90,0.707707,0.635939
19,9,82,91,0.719773,0.661358
19,1,83,84,0.811613,0.770222
19,2,83,85,0.776962,0.735783
19,3,83,86,0.728296,0.684902
19,4,83,87,0.704302,0.641440
19,5,83,88,0.682167,0.595170
19,6,83,89,0.685438,0.581485
19,7,83,90,0.708261,0.603399
19,8,83,91,0.719198,0.639896
19,9,83,92,0.737024,0.671466
19,1,84,85,0.820983,0.777440
19,2,84,86,0.741357,0.713619
19,3,84,87,0.705543,0.668291
19,4,84,88,0.680893,0.613168
19,5,84,89,0.683205,0.574716
19,6,84,90,0.705125,0.590535
19,7,84,91,0.719871,0.610052
19,8,84,92,0.737349,0.644116
19,9,84,93,0.744765,0.679003
19,1,85,86,0.792907,0.769231
19,2,85,87,0.717058,0.713176
19,3,85,88,0.684211,0.653867
19,4,85,89,0.681526,0.601364
19,5,85,90,0.704792,0.588672
19,6,85,91,0.718442,0.600307
19,7,85,92,0.739173,0.625256
19,8,85,93,0.743018,0.652577
19,9,85,94,0.761311,0.678010
19,1,86,87,0.779928,0.742724
19,2,86,88,0.703799,0.692747
19,3,86,89,0.683668,0.628061
19,4,86,90,0.703970,0.599947
19,5,86,91,0.718735,0.578893
19,6,86,92,0.739398,0.590616
19,7,86,93,0.745031,0.618726
19,8,86,94,0.763164,0.642672
19,9,86,95,0.767769,0.673578
19,1,87,88,0.766816,0.732227
19,2,87,89,0.700104,0.662774
19,3,87,90,0.700627,0.609498
19,4,87,91,0.716019,0.573641
19,5,87,92,0.739280,0.566358
19,6,87,93,0.744858,0.583097
19,7,87,94,0.763614,0.604370
19,8,87,95,0.766396,0.631924
19,9,87,96,0.761529,0.659774
19,1,88,89,0.764556,0.727354
19,2,88,90,0.712196,0.653803
19,3,88,91,0.711022,0.603784
19,4,88,92,0.733053,0.573180
19,5,88,93,0.744649,0.565217
19,6,88,94,0.763351,0.571974
19,7,88,95,0.765617,0.589876
19,8,88,96,0.760859,0.606562
19,9,88,97,0.756073,0.642085
19,1,89,90,0.771605,0.729929
19,2,89,91,0.718379,0.657527
19,3,89,92,0.716317,0.620894
19,4,89,93,0.732922,0.580125
19,5,89,94,0.758207,0.570629
19,6,89,95,0.764316,0.564266
19,7,89,96,0.760404,0.579886
19,8,89,97,0.752898,0.600475
19,9,89,98,0.747209,0.626623
19,1,90,91,0.782083,0.725057
19,2,90,92,0.737621,0.687276
19,3,90,93,0.724771,0.656015
19,4,90,94,0.749264,0.614017
19,5,90,95,0.753990,0.594429
19,6,90,96,0.755725,0.586295
19,7,90,97,0.749569,0.586917
19,8,90,98,0.745229,0.593579
19,9,90,99,0.720625,0.608300
27,1,19,20,0.898976,0.858394
27,2,19,21,0.897427,0.851838
27,3,19,22,0.886892,0.847532
27,4,19,23,0.898413,0.856047
27,5,19,24,0.898520,0.854850
27,6,19,25,0.895775,0.856047
27,7,19,26,0.905315,0.862659
27,8,19,27,0.892995,0.852041
27,9,19,28,0.899542,0.850399
27,1,20,21,0.899047,0.863487
27,2,20,22,0.885915,0.863320
27,3,20,23,0.897463,0.862974
27,4,20,24,0.897923,0.861768
27,5,20,25,0.896127,0.858233
27,6,20,26,0.906756,0.856061
27,7,20,27,0.896479,0.858960
27,8,20,28,0.901622,0.862695
27,9,20,29,0.894848,0.869645
27,1,21,22,0.886380,0.855369
27,2,21,23,0.896758,0.866594
27,3,21,24,0.897679,0.863338
27,4,21,25,0.894866,0.861152
27,5,21,26,0.905833,0.862319
27,6,21,27,0.895218,0.855794
27,7,21,28,0.899789,0.858853
27,8,21,29,0.893347,0.853561
27,9,21,30,0.897779,0.865328
27,1,22,23,0.897952,0.858242
27,2,22,24,0.898275,0.862486
27,3,22,25,0.895218,0.859604
27,4,22,26,0.905800,0.859432
27,5,22,27,0.896904,0.854898
27,6,22,28,0.901161,0.859335
27,7,22,29,0.893071,0.854685
27,8,22,30,0.897851,0.852244
27,9,22,31,0.900599,0.857612
27,1,23,24,0.898305,0.875827
27,2,23,25,0.896758,0.862673
27,3,23,26,0.906437,0.864511
27,4,23,27,0.896867,0.860007
27,5,23,28,0.901795,0.860364
27,6,23,29,0.893699,0.864568
27,7,23,30,0.896552,0.860736
27,8,23,31,0.902362,0.866107
27,9,23,32,0.899542,0.864333
27,1,24,25,0.897844,0.863504
27,2,24,26,0.907362,0.869407
27,3,24,27,0.895811,0.867642
27,4,24,28,0.902748,0.863223
27,5,24,29,0.896333,0.857247
27,6,24,30,0.897219,0.862245
27,7,24,31,0.903453,0.861505
27,8,24,32,0.899683,0.859738
27,9,24,33,0.902009,0.858179
27,1,25,26,0.907872,0.868584
27,2,25,27,0.897779,0.865448
27,3,25,28,0.903419,0.871936
27,4,25,29,0.895033,0.859803
27,5,25,30,0.897923,0.860736
27,6,25,31,0.903135,0.870201
27,7,25,32,0.901374,0.864333
27,8,25,33,0.902430,0.865476
27,9,25,34,0.900669,0.865889
27,1,26,27,0.898060,0.861856
27,2,26,28,0.902078,0.862880
27,3,26,29,0.893699,0.864364
27,4,26,30,0.898275,0.862582
27,5,26,31,0.902147,0.868603
27,6,26,32,0.901761,0.877737
27,7,26,33,0.900844,0.869328
27,8,26,34,0.901795,0.872456
27,9,26,35,0.889750,0.863587
27,1,27,28,0.904342,0.867202
27,2,27,29,0.896017,0.862573
27,3,27,30,0.898944,0.868277
27,4,27,31,0.902817,0.867518
27,5,27,32,0.902113,0.864382
27,6,27,33,0.902182,0.862809
27,7,27,34,0.903521,0.869343
27,8,27,35,0.891587,0.855685
27,9,27,36,0.897038,0.864815
27,1,28,29,0.895164,0.860889
27,2,28,30,0.899894,0.859789
27,3,28,31,0.903453,0.861756
27,4,28,32,0.902430,0.868124
27,5,28,33,0.903169,0.861131
27,6,28,34,0.903555,0.868316
27,7,28,35,0.892995,0.856727
27,8,28,36,0.897815,0.865840
27,9,28,37,0.897599,0.858960
27,1,29,30,0.897391,0.859905
27,2,29,31,0.902465,0.866642
27,3,29,32,0.902113,0.863504
27,4,29,33,0.903237,0.866691
27,5,29,34,0.903271,0.867105
27,6,29,35,0.892405,0.865004
27,7,29,36,0.897923,0.857820
27,8,29,37,0.895775,0.870683
27,9,29,38,0.887557,0.861550
27,1,30,31,0.902189,0.865525
27,2,30,32,0.902680,0.871936
27,3,30,33,0.903805,0.865574
27,4,30,34,0.905534,0.870073
27,5,30,35,0.892606,0.860482
27,6,30,36,0.898837,0.867593
27,7,30,37,0.897427,0.865448
27,8,30,38,0.888575,0.850948
27,9,30,39,0.902120,0.851972
27,1,31,32,0.904240,0.868440
27,2,31,33,0.903419,0.862119
27,3,31,34,0.905215,0.863208
27,4,31,35,0.894292,0.858391
27,5,31,36,0.899506,0.866156
27,6,31,37,0.897427,0.859949
27,7,31,38,0.887676,0.860380
27,8,31,39,0.902009,0.859993
27,9,31,40,0.896223,0.863968
27,1,32,33,0.901905,0.867128
27,2,32,34,0.905115,0.870262
27,3,32,35,0.894570,0.862044
27,4,32,36,0.899471,0.858960
27,5,32,37,0.897427,0.862924
27,6,32,38,0.887989,0.855215
27,7,32,39,0.901339,0.863636
27,8,32,40,0.896649,0.860838
27,9,32,41,0.906526,0.865747
