dataset,method,split,delay_ms,delay_ego_ms,samples,AP@0.5,AP@0.7,notes
DAIR-V2X-Seq/SPD,TraF-Align + Ours joint delay-comp only,test,900,400,3316,22.56,7.90,"checkpoint=checkpoints/curated/ours_models/trafalign_joint_delay_comp_only_spconv2121; epoch=1; load_info={'transformed': 0, 'missing': 0, 'unexpected': 0}"
