dataset,method,split,delay_ms,delay_ego_ms,samples,AP@0.5,AP@0.7,notes
DAIR-V2X-Seq/SPD,TraF-Align + Ours joint delay-comp only scale0.2,test,200,200,3316,40.41,15.48,"checkpoint=checkpoints/curated/ours_models/trafalign_joint_delay_comp_only_scale02_spconv2121; epoch=1; load_info={'transformed': 0, 'missing': 0, 'unexpected': 0}"
