dataset,method,split,delay_ms,delay_ego_ms,samples,AP@0.5,AP@0.7,notes
DAIR-V2X-Seq/SPD,TraF-Align + Ours unfreeze field/offset,test,0,0,3316,77.02,59.04,"checkpoint=checkpoints/curated/ours_models/trafalign_joint_unfreeze_field_offset_20260722; epoch=1; load_info={'transformed': 0, 'missing': 0, 'unexpected': 0}"
