dataset,baseline,method,comp_delay,comm_delay,ap30,ap50,ap70,used_frames,skipped_frames,notes
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,0,0,0.7017133091567874,0.6006424087716277,0.4022464041071405,1783,0,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,0,5,0.5909600844273579,0.48461458465970775,0.33176893005886016,1778,5,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,0,0.6517064925990931,0.4678933526308208,0.1818318977540948,1597,186,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,5,0.4648433747243976,0.3281098387412526,0.14937798479177367,1597,186,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,2,0,0.509500112399995,0.2839594414706912,0.1211643213343445,1570,213,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,2,5,0.39096161273365715,0.2438818438106571,0.11579701232677177,1570,213,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,4,0,0.29924689848189917,0.20195896150732207,0.10001239508869882,1498,285,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,4,5,0.272995688216116,0.1959969991573034,0.10118896404745584,1498,285,merged_stats=4
