dataset,baseline,method,comp_delay,comm_delay,ap30,ap50,ap70,used_frames,skipped_frames,notes
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,0,0.6960582752947061,0.5033509376037242,0.18533595436056594,1597,186,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,1,0.6457131095327787,0.42988880695920895,0.16616892277526604,1598,185,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,2,0.5955404707580978,0.40738358622799314,0.164253796263547,1596,187,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,3,0.5771722344563287,0.3989834102590648,0.1612274616010474,1597,186,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,4,0.5656712481506839,0.39312649259148513,0.15955410724296404,1597,186,merged_stats=4
DAIR-V2X-C,DATA intermediate,DATA + Ours IFAM joint delay-comp,1,5,0.5566449473356064,0.3920385352479339,0.15992636434782692,1597,186,merged_stats=4
